Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s)
town7_002819.png,GO,"[0.3359, 0.6641]",GO,N/A,False,N/A,N/A,,,,,,None,0.00832
town7_002824.png,GO,"[0.26413, 0.73587]",GO,N/A,False,N/A,N/A,,,,,,None,0.00763
town7_002825.png,GO,"[0.23763, 0.76237]",GO,N/A,False,N/A,N/A,,,,,,None,0.00799
town7_002834.png,GO,"[0.22316, 0.77684]",GO,N/A,False,N/A,N/A,,,,,,None,0.00873
town7_002836.png,GO,"[0.25594, 0.74406]",GO,N/A,False,N/A,N/A,,,,,,None,0.00876
town7_002846.png,GO,"[0.26395, 0.73605]",GO,N/A,False,N/A,N/A,,,,,,None,0.00771
town7_002854.png,GO,"[0.29984, 0.70016]",GO,N/A,False,N/A,N/A,,,,,,None,0.00851
town7_002856.png,STOP,"[0.70676, 0.29324]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00841
town7_002862.png,STOP,"[0.80129, 0.19871]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00822
town7_002865.png,STOP,"[0.7332, 0.2668]",STOP,"0.8227129, 0.17728704",False,"(3, 5)","(108, 16)",,,,,,traffic light,0.0112
town7_002867.png,STOP,"[0.79147, 0.20853]",STOP,"0.8379836, 0.16201635",False,"(3, 5)","(108, 16)",,,,,,traffic light,0.01014
town7_002872.png,STOP,"[0.83321, 0.16679]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00744
town7_002874.png,STOP,"[0.84694, 0.15306]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00744
town7_002878.png,STOP,"[0.8464, 0.1536]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00792
town7_002882.png,STOP,"[0.82812, 0.17188]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00754
town7_002890.png,GO,"[0.17962, 0.82038]",GO,"0.18893124, 0.8110688",False,"(3, 5)","(28, 13)",,,,,,traffic light,0.00977
town7_002892.png,GO,"[0.173, 0.827]",GO,"0.1695726, 0.8304274",False,"(3, 6)","(14, 6)",,,,,,traffic light,0.00954
town7_002899.png,GO,"[0.23316, 0.76684]",GO,N/A,False,N/A,N/A,,,,,,None,0.00778
town7_002909.png,GO,"[0.26786, 0.73214]",GO,N/A,False,N/A,N/A,,,,,,None,0.00712
town7_002913.png,GO,"[0.27486, 0.72513]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_002915.png,GO,"[0.20478, 0.79522]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_002917.png,GO,"[0.26077, 0.73923]",GO,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_002926.png,GO,"[0.32525, 0.67475]",GO,N/A,False,N/A,N/A,,,,,,None,0.00727
town7_002929.png,GO,"[0.17743, 0.82257]",GO,N/A,False,N/A,N/A,,,,,,None,0.00865
town7_002942.png,STOP,"[0.95155, 0.04845]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00819
town7_002951.png,STOP,"[0.96358, 0.03642]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00816
town7_002952.png,STOP,"[0.95598, 0.04402]",STOP,"0.9531736, 0.04682646",False,"(5, 4)","(130, 0)",,,,,,traffic light,0.01026
town7_002956.png,STOP,"[0.9665, 0.0335]",STOP,"0.9536316, 0.046368446",False,"(4, 4)","(130, 0)",,,,,,traffic light,0.0106
town7_002959.png,STOP,"[0.93803, 0.06197]",STOP,"0.9419521, 0.058047965",False,"(5, 4)","(130, 0)",,,,,,traffic light,0.01057
town7_002962.png,STOP,"[0.9544, 0.0456]",STOP,"0.9442639, 0.055736177",False,"(3, 4)","(131, 0)",,,,,,traffic light,0.01
town7_002969.png,STOP,"[0.95667, 0.04333]",STOP,"0.955348, 0.044651985",False,"(3, 4)","(131, 0)",,,,,,traffic light,0.00978
town7_002973.png,STOP,"[0.94927, 0.05073]",STOP,"0.9496898, 0.05031017",False,"(4, 4)","(130, 0)",,,,,,traffic light,0.00977
town7_002984.png,STOP,"[0.96267, 0.03733]",STOP,"0.95031023, 0.049689777",False,"(3, 4)","(131, 0)",,,,,,traffic light,0.01009
town7_002991.png,STOP,"[0.92626, 0.07374]",STOP,"0.9420791, 0.0579209",False,"(3, 4)","(131, 0)",,,,,,traffic light,0.00977
town7_002994.png,STOP,"[0.94478, 0.05522]",STOP,"0.95356256, 0.046437483",False,"(4, 4)","(130, 0)",,,,,,traffic light,0.00983
town7_002999.png,STOP,"[0.95626, 0.04374]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003008.png,STOP,"[0.95458, 0.04542]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003009.png,STOP,"[0.93804, 0.06196]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003030.png,STOP,"[0.95294, 0.04706]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003045.png,STOP,"[0.94813, 0.05187]",STOP,N/A,False,N/A,N/A,,,,,,None,0.01306
town7_003046.png,STOP,"[0.955, 0.045]",STOP,N/A,False,N/A,N/A,,,,,,None,0.01114
town7_003050.png,STOP,"[0.9602, 0.0398]",STOP,N/A,False,N/A,N/A,,,,,,None,0.01055
town7_003058.png,STOP,"[0.93088, 0.06912]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00759
town7_003068.png,STOP,"[0.93858, 0.06142]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003082.png,STOP,"[0.93647, 0.06353]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003083.png,STOP,"[0.95191, 0.04809]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003084.png,STOP,"[0.94202, 0.05798]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003085.png,STOP,"[0.95655, 0.04345]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00718
town7_003094.png,GO,"[0.47316, 0.52684]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003096.png,GO,"[0.39121, 0.60879]",GO,N/A,False,N/A,N/A,,,,,,None,0.00713
town7_003102.png,GO,"[0.078, 0.922]",GO,"0.07884661, 0.9211534",False,"(4, 6)","(101, 4)",,,,,,traffic light,0.00954
town7_003105.png,GO,"[0.03063, 0.96937]",GO,N/A,False,N/A,N/A,,,,,,None,0.0074
town7_003109.png,GO,"[0.12151, 0.87849]",GO,N/A,False,N/A,N/A,,,,,,None,0.00772
town7_003111.png,GO,"[0.05385, 0.94615]",GO,N/A,False,N/A,N/A,,,,,,None,0.00729
town7_003113.png,GO,"[0.05626, 0.94374]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003114.png,GO,"[0.11315, 0.88685]",GO,N/A,False,N/A,N/A,,,,,,None,0.0072
town7_003118.png,GO,"[0.06694, 0.93306]",GO,N/A,False,N/A,N/A,,,,,,None,0.00722
town7_003122.png,GO,"[0.09185, 0.90815]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003137.png,GO,"[0.05566, 0.94434]",GO,N/A,False,N/A,N/A,,,,,,None,0.00728
town7_003146.png,GO,"[0.09091, 0.90909]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003156.png,GO,"[0.08803, 0.91197]",GO,N/A,False,N/A,N/A,,,,,,None,0.008
town7_003158.png,GO,"[0.03919, 0.96081]",GO,N/A,False,N/A,N/A,,,,,,None,0.00731
town7_003162.png,GO,"[0.0117, 0.9883]",GO,N/A,False,N/A,N/A,,,,,,None,0.00785
town7_003163.png,GO,"[0.0199, 0.9801]",GO,N/A,False,N/A,N/A,,,,,,None,0.00753
town7_003170.png,GO,"[0.05253, 0.94747]",GO,N/A,False,N/A,N/A,,,,,,None,0.00732
town7_003181.png,GO,"[0.04817, 0.95183]",GO,N/A,False,N/A,N/A,,,,,,None,0.00723
town7_003197.png,GO,"[0.19135, 0.80865]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003204.png,GO,"[0.17181, 0.82819]",GO,N/A,False,N/A,N/A,,,,,,None,0.00729
town7_003208.png,GO,"[0.25347, 0.74653]",GO,N/A,False,N/A,N/A,,,,,,None,0.0072
town7_003215.png,GO,"[0.30126, 0.69874]",GO,"0.2802654, 0.71973455",False,"(61, 40)","(99, 39)",,,,,,broccoli,0.0096
town7_003216.png,GO,"[0.26707, 0.73293]",GO,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003222.png,GO,"[0.31257, 0.68743]",GO,N/A,False,N/A,N/A,,,,,,None,0.00759
town7_003223.png,GO,"[0.29446, 0.70554]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003227.png,GO,"[0.33771, 0.66229]",GO,N/A,False,N/A,N/A,,,,,,None,0.00786
town7_003236.png,STOP,"[0.97063, 0.02937]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00727
town7_003247.png,STOP,"[0.95409, 0.04591]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00726
town7_003257.png,STOP,"[0.95668, 0.04332]",STOP,N/A,False,N/A,N/A,,,,,,None,0.0072
town7_003258.png,STOP,"[0.95739, 0.04261]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003259.png,STOP,"[0.95949, 0.04051]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003263.png,STOP,"[0.95053, 0.04947]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003264.png,STOP,"[0.96717, 0.03283]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00793
town7_003267.png,STOP,"[0.95366, 0.04634]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00729
town7_003289.png,STOP,"[0.96293, 0.03707]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003290.png,STOP,"[0.9519, 0.0481]",STOP,N/A,False,N/A,N/A,,,,,,None,0.0079
town7_003291.png,STOP,"[0.95952, 0.04048]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00939
town7_003315.png,GO,"[0.16478, 0.83522]",GO,N/A,False,N/A,N/A,,,,,,None,0.00722
town7_003320.png,GO,"[0.03879, 0.96121]",GO,N/A,False,N/A,N/A,,,,,,None,0.00777
town7_003323.png,GO,"[0.11509, 0.88491]",GO,N/A,False,N/A,N/A,,,,,,None,0.00829
town7_003326.png,GO,"[0.23292, 0.76708]",GO,N/A,False,N/A,N/A,,,,,,None,0.00808
town7_003328.png,GO,"[0.271, 0.729]",GO,N/A,False,N/A,N/A,,,,,,None,0.008
town7_003329.png,GO,"[0.2809, 0.7191]",GO,N/A,False,N/A,N/A,,,,,,None,0.00833
town7_003334.png,GO,"[0.21518, 0.78482]",GO,N/A,False,N/A,N/A,,,,,,None,0.00745
town7_003335.png,GO,"[0.1442, 0.8558]",GO,N/A,False,N/A,N/A,,,,,,None,0.00736
town7_003339.png,GO,"[0.06263, 0.93737]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003340.png,GO,"[0.04968, 0.95032]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003344.png,GO,"[0.04657, 0.95343]",GO,N/A,False,N/A,N/A,,,,,,None,0.00744
town7_003349.png,GO,"[0.05201, 0.94799]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003352.png,GO,"[0.05781, 0.94219]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003356.png,GO,"[0.07434, 0.92566]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003361.png,GO,"[0.03946, 0.96054]",GO,N/A,False,N/A,N/A,,,,,,None,0.00744
town7_003362.png,GO,"[0.04103, 0.95897]",GO,N/A,False,N/A,N/A,,,,,,None,0.00757
town7_003371.png,GO,"[0.04302, 0.95698]",GO,N/A,False,N/A,N/A,,,,,,None,0.00724
town7_003372.png,GO,"[0.05286, 0.94714]",GO,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_003376.png,GO,"[0.04629, 0.95371]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003378.png,GO,"[0.08745, 0.91255]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003379.png,GO,"[0.053, 0.947]",GO,N/A,False,N/A,N/A,,,,,,None,0.00728
town7_003381.png,GO,"[0.04085, 0.95915]",GO,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003397.png,GO,"[0.15277, 0.84723]",GO,N/A,False,N/A,N/A,,,,,,None,0.00777
town7_003402.png,GO,"[0.1578, 0.8422]",GO,N/A,False,N/A,N/A,,,,,,None,0.00777
town7_003410.png,GO,"[0.19338, 0.80662]",GO,N/A,False,N/A,N/A,,,,,,None,0.00807
town7_003419.png,GO,"[0.08415, 0.91585]",GO,N/A,False,N/A,N/A,,,,,,None,0.00749
town7_003424.png,GO,"[0.16352, 0.83648]",GO,N/A,False,N/A,N/A,,,,,,None,0.00718
town7_003426.png,GO,"[0.21408, 0.78592]",GO,N/A,False,N/A,N/A,,,,,,None,0.0072
town7_003429.png,GO,"[0.1343, 0.8657]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003437.png,GO,"[0.24091, 0.75909]",GO,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_003444.png,GO,"[0.32618, 0.67382]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003446.png,GO,"[0.34648, 0.65352]",GO,N/A,False,N/A,N/A,,,,,,None,0.00723
town7_003447.png,GO,"[0.32618, 0.67382]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003453.png,GO,"[0.35049, 0.64951]",GO,N/A,False,N/A,N/A,,,,,,None,0.00792
town7_003454.png,GO,"[0.32109, 0.67891]",GO,N/A,False,N/A,N/A,,,,,,None,0.00729
town7_003457.png,GO,"[0.39203, 0.60797]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003459.png,STOP,"[0.52229, 0.47771]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00733
town7_003460.png,GO,"[0.32748, 0.67252]",STOP,"0.5245375, 0.47546256",True,"(25, 29)","(134, 0)",0.93512,0.02342,16.3039,0.95017,0.91007,stop sign,0.37436
town7_003469.png,GO,"[0.21396, 0.78604]",GO,N/A,False,N/A,N/A,,,,,,None,0.00737
town7_003470.png,GO,"[0.18138, 0.81862]",GO,N/A,False,N/A,N/A,,,,,,None,0.00724
town7_003481.png,GO,"[0.3232, 0.6768]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003485.png,GO,"[0.28201, 0.71799]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003495.png,GO,"[0.31042, 0.68958]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003498.png,GO,"[0.27428, 0.72572]",GO,N/A,False,N/A,N/A,,,,,,None,0.00816
town7_003502.png,GO,"[0.15596, 0.84404]",GO,"0.055550754, 0.9444493",False,"(20, 22)","(96, 19)",,,,,,truck,0.00963
town7_003511.png,GO,"[0.31024, 0.68976]",GO,"0.2744309, 0.7255691",False,"(43, 13)","(99, 42)",,,,,,car,0.00965
town7_003518.png,GO,"[0.31644, 0.68356]",GO,"0.33809844, 0.66190153",False,"(49, 33)","(111, 11)",,,,,,train,0.0095
town7_003534.png,GO,"[0.27875, 0.72125]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003538.png,GO,"[0.28945, 0.71055]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003539.png,GO,"[0.30426, 0.69574]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003543.png,GO,"[0.33472, 0.66528]",GO,N/A,False,N/A,N/A,,,,,,None,0.00731
town7_003546.png,GO,"[0.34178, 0.65822]",GO,N/A,False,N/A,N/A,,,,,,None,0.00764
town7_003549.png,GO,"[0.42224, 0.57776]",GO,N/A,False,N/A,N/A,,,,,,None,0.00781
town7_003553.png,GO,"[0.3145, 0.6855]",GO,N/A,False,N/A,N/A,,,,,,None,0.00778
town7_003556.png,GO,"[0.30039, 0.69961]",GO,N/A,False,N/A,N/A,,,,,,None,0.00748
town7_003570.png,GO,"[0.31145, 0.68855]",GO,"0.27479398, 0.725206",False,"(21, 43)","(135, 0)",,,,,,bottle,0.01012
town7_003573.png,GO,"[0.29704, 0.70296]",GO,N/A,False,N/A,N/A,,,,,,None,0.00742
town7_003574.png,GO,"[0.28547, 0.71453]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003583.png,GO,"[0.2864, 0.7136]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_003590.png,GO,"[0.17465, 0.82535]",GO,N/A,False,N/A,N/A,,,,,,None,0.00718
town7_003599.png,GO,"[0.31526, 0.68474]",GO,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_003605.png,GO,"[0.23323, 0.76677]",GO,"0.22664738, 0.7733526",False,"(5, 4)","(81, 9)",,,,,,bird,0.00954
town7_003608.png,GO,"[0.33101, 0.66899]",GO,"0.35351136, 0.64648867",False,"(12, 13)","(55, 29)",,,,,,cow,0.00982
town7_003609.png,GO,"[0.3185, 0.6815]",GO,N/A,False,N/A,N/A,,,,,,None,0.00925
town7_003612.png,GO,"[0.25173, 0.74827]",GO,N/A,False,N/A,N/A,,,,,,None,0.00934
town7_003616.png,GO,"[0.20062, 0.79938]",GO,"0.0770361, 0.92296386",False,"(24, 11)","(65, 38)",,,,,,truck,0.0105
town7_003620.png,GO,"[0.23812, 0.76188]",GO,"0.24716431, 0.7528357",False,"(5, 3)","(52, 15)",,,,,,bird,0.00972
town7_003621.png,GO,"[0.25149, 0.74851]",GO,"0.24998337, 0.7500166",False,"(6, 4)","(50, 12)",,,,,,kite,0.0105
town7_003627.png,GO,"[0.22235, 0.77765]",GO,N/A,False,N/A,N/A,,,,,,None,0.0077
town7_003634.png,GO,"[0.22565, 0.77435]",GO,N/A,False,N/A,N/A,,,,,,None,0.00763
town7_003637.png,GO,"[0.29978, 0.70022]",GO,N/A,False,N/A,N/A,,,,,,None,0.00751
town7_003638.png,GO,"[0.31336, 0.68664]",GO,N/A,False,N/A,N/A,,,,,,None,0.00792
town7_003639.png,GO,"[0.28815, 0.71185]",GO,N/A,False,N/A,N/A,,,,,,None,0.00811
town7_003642.png,GO,"[0.2745, 0.7255]",GO,N/A,False,N/A,N/A,,,,,,None,0.00767
town7_003652.png,STOP,"[0.80504, 0.19496]",STOP,"0.8076038, 0.19239625",False,"(56, 31)","(103, 48)",,,,,,surfboard,0.00996
town7_003656.png,STOP,"[0.71776, 0.28224]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00825
town7_003658.png,STOP,"[0.73056, 0.26944]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00761
town7_003660.png,STOP,"[0.75812, 0.24188]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00798
town7_003663.png,STOP,"[0.77758, 0.22242]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00742
town7_003666.png,STOP,"[0.52072, 0.47928]",STOP,"0.79210025, 0.20789975",False,"(55, 30)","(105, 49)",,,,,,surfboard,0.01045
town7_003668.png,GO,"[0.23396, 0.76604]",GO,N/A,False,N/A,N/A,,,,,,None,0.00782
town7_003670.png,GO,"[0.14068, 0.85932]",GO,N/A,False,N/A,N/A,,,,,,None,0.00779
town7_003678.png,GO,"[0.07717, 0.92283]",GO,N/A,False,N/A,N/A,,,,,,None,0.0085
town7_003679.png,GO,"[0.18919, 0.81081]",GO,"0.1870481, 0.81295186",False,"(32, 31)","(0, 1)",,,,,,stop sign,0.0107
town7_003681.png,GO,"[0.31487, 0.68513]",GO,N/A,False,N/A,N/A,,,,,,None,0.00941
town7_003684.png,GO,"[0.19393, 0.80607]",GO,N/A,False,N/A,N/A,,,,,,None,0.00853
town7_003687.png,GO,"[0.26773, 0.73227]",GO,N/A,False,N/A,N/A,,,,,,None,0.00882
town7_003701.png,GO,"[0.28018, 0.71982]",GO,"0.28094974, 0.7190503",False,"(52, 36)","(0, 0)",,,,,,train,0.01122
town7_003702.png,GO,"[0.31266, 0.68734]",GO,"0.28835616, 0.7116438",False,"(57, 38)","(0, 0)",,,,,,train,0.01027
town7_003704.png,GO,"[0.30252, 0.69748]",GO,N/A,False,N/A,N/A,,,,,,None,0.00753
town7_003710.png,GO,"[0.44755, 0.55245]",GO,N/A,False,N/A,N/A,,,,,,None,0.00748
town7_003713.png,GO,"[0.47022, 0.52978]",GO,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003719.png,GO,"[0.48951, 0.51049]",GO,"0.23741587, 0.7625841",False,"(74, 38)","(83, 41)",,,,,,bench,0.01028
town7_003727.png,GO,"[0.35272, 0.64728]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003737.png,GO,"[0.31254, 0.68746]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003740.png,GO,"[0.32984, 0.67016]",GO,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_003745.png,GO,"[0.28151, 0.71849]",GO,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_003747.png,GO,"[0.27366, 0.72634]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003748.png,GO,"[0.25986, 0.74014]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003750.png,GO,"[0.27081, 0.72919]",GO,"0.2502649, 0.74973506",False,"(20, 8)","(34, 39)",,,,,,car,0.00949
town7_003761.png,GO,"[0.27668, 0.72332]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003765.png,STOP,"[0.78616, 0.21384]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00799
town7_003766.png,STOP,"[0.53622, 0.46378]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00754
town7_003770.png,GO,"[0.33836, 0.66164]",GO,N/A,False,N/A,N/A,,,,,,None,0.00728
town7_003776.png,GO,"[0.27423, 0.72577]",GO,N/A,False,N/A,N/A,,,,,,None,0.00711
town7_003783.png,GO,"[0.22823, 0.77177]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003798.png,GO,"[0.30246, 0.69754]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003803.png,GO,"[0.28254, 0.71746]",GO,N/A,False,N/A,N/A,,,,,,None,0.00709
town7_003809.png,GO,"[0.30968, 0.69032]",GO,N/A,False,N/A,N/A,,,,,,None,0.00708
town7_003814.png,GO,"[0.32765, 0.67235]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003825.png,GO,"[0.16194, 0.83806]",GO,N/A,False,N/A,N/A,,,,,,None,0.0075
town7_003831.png,GO,"[0.29063, 0.70937]",GO,N/A,False,N/A,N/A,,,,,,None,0.00748
town7_003832.png,GO,"[0.31264, 0.68736]",GO,N/A,False,N/A,N/A,,,,,,None,0.00713
town7_003848.png,GO,"[0.3002, 0.6998]",GO,N/A,False,N/A,N/A,,,,,,None,0.00713
town7_003851.png,GO,"[0.37553, 0.62447]",GO,N/A,False,N/A,N/A,,,,,,None,0.00713
town7_003857.png,GO,"[0.34751, 0.65249]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003870.png,GO,"[0.38356, 0.61644]",GO,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003872.png,GO,"[0.40102, 0.59898]",GO,N/A,False,N/A,N/A,,,,,,None,0.00721
town7_003873.png,GO,"[0.39206, 0.60794]",GO,"0.36820745, 0.63179255",False,"(10, 9)","(90, 31)",,,,,,stop sign,0.00953
town7_003877.png,STOP,"[0.74502, 0.25498]",GO,"0.26965162, 0.73034835",True,"(26, 25)","(112, 14)",0.91025,0.02053,16.87614,0.93966,0.62589,stop sign,0.36144
town7_003880.png,STOP,"[0.89724, 0.10276]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00743
town7_003882.png,STOP,"[0.83725, 0.16275]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00725
town7_003883.png,STOP,"[0.8593, 0.1407]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00719
town7_003887.png,STOP,"[0.78547, 0.21453]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003890.png,STOP,"[0.82366, 0.17634]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_003892.png,STOP,"[0.83649, 0.16351]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00712
town7_003893.png,STOP,"[0.82639, 0.17361]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00715
town7_003896.png,STOP,"[0.86835, 0.13165]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00728
town7_003897.png,STOP,"[0.76998, 0.23002]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00747
town7_003906.png,GO,"[0.05316, 0.94684]",GO,"0.053532135, 0.9464679",False,"(5, 11)","(92, 32)",,,,,,"person, person",0.01099
town7_003910.png,GO,"[0.28955, 0.71045]",GO,N/A,False,N/A,N/A,,,,,,None,0.0072
town7_003912.png,GO,"[0.24238, 0.75762]",GO,N/A,False,N/A,N/A,,,,,,None,0.00712
town7_003919.png,GO,"[0.30675, 0.69325]",GO,N/A,False,N/A,N/A,,,,,,None,0.00708
town7_003930.png,GO,"[0.48598, 0.51402]",GO,"0.41700265, 0.5829974",False,"(14, 12)","(109, 26)",,,,,,stop sign,0.00945
town7_003931.png,GO,"[0.4921, 0.5079]",GO,"0.4175397, 0.5824603",False,"(16, 16)","(116, 23)",,,,,,stop sign,0.0095
town7_003934.png,STOP,"[0.8616, 0.1384]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00718
town7_003945.png,STOP,"[0.79419, 0.20581]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00708
town7_003954.png,GO,"[0.27658, 0.72342]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003961.png,GO,"[0.11701, 0.88299]",GO,N/A,False,N/A,N/A,,,,,,None,0.00706
town7_003964.png,GO,"[0.0958, 0.9042]",GO,N/A,False,N/A,N/A,,,,,,None,0.00706
town7_003965.png,GO,"[0.27053, 0.72947]",GO,N/A,False,N/A,N/A,,,,,,None,0.00712
town7_003967.png,GO,"[0.1878, 0.8122]",GO,N/A,False,N/A,N/A,,,,,,None,0.00709
town7_003972.png,GO,"[0.30623, 0.69377]",GO,N/A,False,N/A,N/A,,,,,,None,0.00711
town7_003973.png,GO,"[0.28486, 0.71514]",GO,N/A,False,N/A,N/A,,,,,,None,0.00736
town7_003974.png,GO,"[0.31258, 0.68742]",GO,N/A,False,N/A,N/A,,,,,,None,0.0071
town7_003975.png,GO,"[0.33047, 0.66953]",GO,N/A,False,N/A,N/A,,,,,,None,0.00709
town7_003976.png,GO,"[0.31691, 0.68309]",GO,N/A,False,N/A,N/A,,,,,,None,0.00709
town7_003986.png,STOP,"[0.53378, 0.46622]",GO,"0.33868533, 0.6613146",True,"(46, 22)","(99, 20)",0.8849,0.01244,19.05317,0.91243,1.27507,train,0.45773
town7_003989.png,GO,"[0.23852, 0.76148]",GO,"0.2272355, 0.7727645",False,"(4, 6)","(66, 5)",,,,,,bird,0.00959
town7_003996.png,GO,"[0.28882, 0.71118]",GO,N/A,False,N/A,N/A,,,,,,None,0.00717
town7_004002.png,GO,"[0.32104, 0.67896]",GO,"0.31138825, 0.68861175",False,"(42, 44)","(0, 0)",,,,,,stop sign,0.00967
town7_004006.png,STOP,"[0.55905, 0.44095]",STOP,N/A,False,N/A,N/A,,,,,,None,0.00716
town7_004008.png,GO,"[0.36286, 0.63714]",GO,N/A,False,N/A,N/A,,,,,,None,0.00714
town7_004010.png,GO,"[0.47277, 0.52723]",GO,N/A,False,N/A,N/A,,,,,,None,0.00723
