Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_000668.png,GO,"[4e-05, 0.99414, 0.00213, 0.00369]",LEFT,"[3e-05, 0.03391, 0.09484, 0.87122]",True,,,0.46346,5523.16065,10.70893,0.62463,0.12117,0.83981
town7_000671.png,GO,"[0.0028, 0.98978, 0.0028, 0.00462]",LEFT,"[2e-05, 0.05179, 0.18758, 0.76062]",True,,,0.46306,5499.99708,10.72718,0.62912,0.10428,0.89033
town7_000691.png,STOP,"[0.85954, 0.14029, 5e-05, 0.00012]",LEFT,"[2e-05, 0.01674, 0.21761, 0.76563]",True,,,0.41214,5751.79362,10.53277,0.59625,0.08887,0.85743
town7_000692.png,STOP,"[0.87081, 0.12891, 4e-05, 0.00024]",LEFT,"[2e-05, 0.01803, 0.43556, 0.54639]",True,,,0.40759,5713.77943,10.56157,0.59899,0.08488,0.81106
town7_000695.png,STOP,"[0.83585, 0.16343, 0.00024, 0.00048]",RIGHT,"[1e-05, 0.01126, 0.70896, 0.27976]",True,,,0.40661,5609.24336,10.64176,0.60419,0.08738,0.83395
town7_000702.png,STOP,"[0.83706, 0.16238, 0.00019, 0.00037]",LEFT,"[2e-05, 0.01465, 0.46215, 0.52318]",True,,,0.40179,5649.69781,10.61055,0.59806,0.08325,0.8195
town7_000704.png,STOP,"[0.83146, 0.16788, 0.00016, 0.0005]",RIGHT,"[2e-05, 0.02709, 0.55607, 0.41682]",True,,,0.40188,5707.93609,10.56601,0.59648,0.08382,0.83158
town7_000728.png,GO,"[0.00072, 0.98661, 0.00411, 0.00856]",LEFT,"[0.00024, 0.04515, 0.00477, 0.94984]",True,,,0.48742,7473.14529,9.39577,0.61483,0.11105,0.98961
town7_000736.png,GO,"[0.00031, 0.98813, 0.00289, 0.00867]",LEFT,"[0.0003, 0.0647, 0.00616, 0.92884]",True,,,0.47279,7499.1237,9.3807,0.61394,0.1128,0.79451
town7_000740.png,GO,"[0.00012, 0.87284, 0.10931, 0.01774]",LEFT,"[0.00021, 0.05941, 0.00729, 0.93309]",True,,,0.47654,7373.92586,9.45382,0.61198,0.11851,0.81235
town7_000743.png,GO,"[0.0001, 0.99743, 0.00067, 0.0018]",LEFT,"[0.00017, 0.03504, 0.01265, 0.95214]",True,,,0.49538,7117.73719,9.60738,0.61791,0.13226,0.80647
town7_000751.png,GO,"[0.00115, 0.93156, 0.05937, 0.00792]",LEFT,"[0.00026, 0.04252, 0.01534, 0.94188]",True,,,0.47423,7435.1394,9.41791,0.60793,0.12108,0.78393
town7_000770.png,STOP,"[0.93502, 0.06491, 2e-05, 5e-05]",LEFT,"[0.00022, 0.06217, 0.02928, 0.90833]",True,,,0.38907,7284.1513,9.50701,0.59761,0.07153,0.80604
town7_000774.png,STOP,"[0.92995, 0.06991, 5e-05, 9e-05]",LEFT,"[0.00026, 0.09605, 0.02608, 0.8776]",True,,,0.38634,7334.41862,9.47715,0.59395,0.07078,0.82544
town7_000780.png,STOP,"[0.9234, 0.07654, 2e-05, 5e-05]",LEFT,"[0.00025, 0.05808, 0.02571, 0.91595]",True,,,0.38114,7290.68401,9.50312,0.6035,0.06268,0.81019
town7_000784.png,STOP,"[0.93423, 0.06569, 3e-05, 5e-05]",LEFT,"[0.00035, 0.08527, 0.06619, 0.84818]",True,,,0.37488,7401.36,9.43769,0.59116,0.06378,1.0082
town7_000792.png,STOP,"[0.92905, 0.07085, 3e-05, 8e-05]",LEFT,"[0.00027, 0.07608, 0.0408, 0.88286]",True,,,0.37952,7391.73555,9.44334,0.59191,0.06874,0.90694
town7_000796.png,STOP,"[0.92429, 0.07563, 2e-05, 5e-05]",LEFT,"[0.00025, 0.0588, 0.01078, 0.93018]",True,,,0.38162,7438.76206,9.4158,0.59071,0.06772,0.83289
town7_000798.png,STOP,"[0.93649, 0.06343, 3e-05, 4e-05]",LEFT,"[0.0002, 0.05539, 0.01883, 0.92558]",True,,,0.38776,7202.61289,9.5559,0.6092,0.06648,0.83706
town7_000800.png,STOP,"[0.92699, 0.07294, 2e-05, 5e-05]",LEFT,"[0.00025, 0.06861, 0.02793, 0.9032]",True,,,0.38281,7360.50341,9.46173,0.5952,0.06859,0.83112
town7_000804.png,STOP,"[0.93199, 0.06793, 2e-05, 5e-05]",LEFT,"[0.00023, 0.05481, 0.01296, 0.932]",True,,,0.38292,7421.2994,9.426,0.59181,0.06907,0.81614
town7_000813.png,STOP,"[0.69757, 0.2981, 0.00216, 0.00217]",LEFT,"[0.00022, 0.03809, 0.00906, 0.95264]",True,,,0.4136,7727.5476,9.25039,0.59046,0.07917,0.81066
town7_000814.png,GO,"[0.10462, 0.74157, 0.13415, 0.01966]",LEFT,"[0.00049, 0.06349, 0.01505, 0.92098]",True,,,0.416,7653.37297,9.29227,0.59519,0.08304,0.88401
town7_000815.png,RIGHT,"[0.00713, 0.25574, 0.70589, 0.03124]",LEFT,"[0.00015, 0.02879, 0.00533, 0.96573]",True,,,0.43051,7509.68539,9.37459,0.60248,0.08626,0.83556
town7_000821.png,RIGHT,"[2e-05, 0.01339, 0.98574, 0.00085]",LEFT,"[9e-05, 0.0138, 0.01373, 0.97239]",True,,,0.42924,7517.87464,9.36985,0.59643,0.09394,0.8716
town7_000828.png,GO,"[0.00056, 0.72713, 0.26805, 0.00426]",LEFT,"[1e-05, 0.01954, 0.22914, 0.75131]",True,,,0.42987,5782.69417,10.5095,0.61742,0.07551,0.80953
town7_000832.png,GO,"[6e-05, 0.98003, 0.01773, 0.00218]",LEFT,"[1e-05, 0.01739, 0.10668, 0.87592]",True,,,0.41502,5388.45854,10.81616,0.62288,0.06595,0.79483
town7_000834.png,GO,"[0.00011, 0.95042, 0.04743, 0.00204]",LEFT,"[1e-05, 0.02796, 0.18008, 0.79195]",True,,,0.41981,5406.56654,10.80159,0.62165,0.07377,0.82385
town7_000849.png,GO,"[0.00108, 0.91553, 0.0826, 0.00079]",LEFT,"[1e-05, 0.02219, 0.35084, 0.62696]",True,,,0.41432,5298.27828,10.88946,0.62938,0.08477,0.85242
town7_000863.png,RIGHT,"[0.0, 0.0147, 0.98514, 0.00016]",LEFT,"[0.0, 0.02603, 0.02732, 0.94664]",True,,,0.39473,6107.81641,10.27194,0.60116,0.07476,0.84819
town7_000864.png,RIGHT,"[0.0, 0.00586, 0.99404, 0.00011]",LEFT,"[1e-05, 0.01342, 0.05707, 0.9295]",True,,,0.40953,6431.26208,10.04784,0.59652,0.08869,0.95628
town7_000865.png,RIGHT,"[0.0, 0.00465, 0.99529, 6e-05]",LEFT,"[0.0, 0.01018, 0.04406, 0.94575]",True,,,0.40936,6448.42247,10.03627,0.59475,0.09203,0.82547
town7_000879.png,GO,"[0.00098, 0.93102, 0.02364, 0.04435]",LEFT,"[1e-05, 0.05267, 0.36529, 0.58203]",True,,,0.44428,5727.48078,10.55117,0.6153,0.07679,0.87894
town7_000886.png,GO,"[0.00118, 0.95648, 0.01094, 0.0314]",RIGHT,"[2e-05, 0.03266, 0.56116, 0.40616]",True,,,0.42278,5802.11732,10.49494,0.60446,0.07685,0.88361
town7_000887.png,GO,"[0.00059, 0.96488, 0.02523, 0.0093]",LEFT,"[1e-05, 0.04076, 0.33595, 0.62328]",True,,,0.43276,5543.48732,10.69297,0.60681,0.07145,0.81496
town7_000900.png,GO,"[0.00255, 0.98927, 0.0048, 0.00338]",RIGHT,"[1e-05, 0.04149, 0.69202, 0.26648]",True,,,0.44454,5907.98786,10.41641,0.61593,0.08769,0.81149
town7_000901.png,GO,"[0.00552, 0.98836, 0.00271, 0.00341]",RIGHT,"[2e-05, 0.05781, 0.56216, 0.38001]",True,,,0.46052,5764.24185,10.52338,0.61137,0.09624,0.81775
town7_000905.png,GO,"[0.00212, 0.97746, 0.01282, 0.0076]",LEFT,"[2e-05, 0.03145, 0.44912, 0.51941]",True,,,0.43892,5904.85169,10.41871,0.6003,0.08873,0.8066
town7_000908.png,GO,"[0.05678, 0.92617, 0.00095, 0.0161]",LEFT,"[2e-05, 0.03404, 0.13038, 0.83556]",True,,,0.43989,6064.06036,10.30317,0.60397,0.08939,0.8338
town7_000913.png,STOP,"[0.68536, 0.31349, 7e-05, 0.00108]",LEFT,"[1e-05, 0.06187, 0.08977, 0.84835]",True,,,0.41209,5938.65456,10.39392,0.60257,0.07685,0.79927
town7_000919.png,GO,"[0.01901, 0.97799, 3e-05, 0.00297]",LEFT,"[1e-05, 0.06682, 0.17881, 0.75436]",True,,,0.39209,5905.59576,10.41817,0.61811,0.07768,1.01578
town7_000922.png,GO,"[0.2086, 0.76546, 0.00353, 0.0224]",LEFT,"[1e-05, 0.08849, 0.21719, 0.69432]",True,,,0.39546,5912.79578,10.41287,0.60626,0.08598,1.05128
town7_000935.png,GO,"[0.00018, 0.96514, 0.0326, 0.00208]",LEFT,"[3e-05, 0.03591, 0.41113, 0.55293]",True,,,0.39845,5396.80052,10.80944,0.62232,0.08216,0.87456
town7_000940.png,GO,"[0.00242, 0.98923, 0.00411, 0.00425]",LEFT,"[3e-05, 0.04982, 0.13651, 0.81364]",True,,,0.44588,5770.67193,10.51854,0.61908,0.09428,0.85108
town7_000952.png,GO,"[0.0011, 0.99345, 0.00209, 0.00336]",LEFT,"[2e-05, 0.05463, 0.40639, 0.53896]",True,,,0.43676,5830.00479,10.47411,0.60812,0.08326,0.82362
town7_000953.png,GO,"[0.00165, 0.99357, 0.00139, 0.00339]",LEFT,"[2e-05, 0.0421, 0.14265, 0.81523]",True,,,0.43071,5731.28422,10.54828,0.61396,0.08397,0.84944
town7_000955.png,GO,"[0.00045, 0.99334, 0.00222, 0.00398]",LEFT,"[3e-05, 0.04638, 0.10857, 0.84502]",True,,,0.42787,5870.73021,10.44388,0.61137,0.0842,0.81871
town7_000959.png,GO,"[0.02037, 0.95706, 0.00426, 0.01831]",LEFT,"[5e-05, 0.03041, 0.3784, 0.59114]",True,,,0.42122,5683.4613,10.58467,0.61572,0.08465,0.8327
town7_000969.png,STOP,"[0.84108, 0.15826, 0.00017, 0.00048]",LEFT,"[1e-05, 0.01849, 0.40535, 0.57615]",True,,,0.39116,5796.22628,10.49935,0.5954,0.07729,0.90668
town7_000971.png,STOP,"[0.84828, 0.1506, 0.00027, 0.00085]",LEFT,"[2e-05, 0.02093, 0.40134, 0.57772]",True,,,0.3927,5776.44419,10.5142,0.59536,0.07759,1.05088
town7_000974.png,STOP,"[0.84378, 0.15496, 0.00029, 0.00098]",LEFT,"[3e-05, 0.02331, 0.47424, 0.50242]",True,,,0.3969,5636.8494,10.62044,0.60699,0.07895,1.02991
town7_000979.png,STOP,"[0.83335, 0.16516, 0.0004, 0.00109]",LEFT,"[3e-05, 0.01854, 0.34235, 0.63908]",True,,,0.39342,5691.75026,10.57835,0.60122,0.07795,0.96704
town7_000980.png,STOP,"[0.82922, 0.16981, 0.0004, 0.00057]",LEFT,"[1e-05, 0.01809, 0.24024, 0.74165]",True,,,0.39698,5662.19734,10.60095,0.60678,0.07809,0.83312
town7_000981.png,STOP,"[0.83216, 0.16648, 0.00036, 0.001]",LEFT,"[2e-05, 0.01631, 0.3647, 0.61897]",True,,,0.39547,5698.51128,10.57319,0.60132,0.07793,0.82548
town7_000984.png,GO,"[0.04596, 0.69112, 0.25828, 0.00464]",LEFT,"[1e-05, 0.01047, 0.18538, 0.80415]",True,,,0.42864,5546.88755,10.69031,0.61447,0.08928,0.8753
town7_000993.png,RIGHT,"[1e-05, 0.00998, 0.98981, 0.0002]",LEFT,"[0.0, 0.00554, 0.03336, 0.9611]",True,,,0.44912,6518.79396,9.98913,0.59705,0.07267,0.83145
town7_001006.png,GO,"[0.00074, 0.98104, 0.00717, 0.01105]",LEFT,"[0.00018, 0.07132, 0.00865, 0.91985]",True,,,0.49072,7316.16336,9.48797,0.60998,0.1192,0.80842
town7_001007.png,GO,"[0.0013, 0.96915, 0.01348, 0.01607]",LEFT,"[0.00017, 0.11148, 0.01562, 0.87273]",True,,,0.47871,7490.29805,9.38581,0.60531,0.10899,0.93735
town7_001021.png,GO,"[0.00028, 0.98791, 0.00417, 0.00764]",LEFT,"[0.00027, 0.08657, 0.0136, 0.89957]",True,,,0.49348,7264.05596,9.51901,0.62006,0.12841,1.0453
town7_001031.png,GO,"[7e-05, 0.98844, 0.00525, 0.00623]",LEFT,"[0.00026, 0.04287, 0.05125, 0.90562]",True,,,0.48113,7165.30896,9.57845,0.60739,0.12351,0.90504
town7_001032.png,GO,"[0.00012, 0.99158, 0.00364, 0.00465]",LEFT,"[0.0003, 0.08303, 0.04273, 0.87394]",True,,,0.47263,7243.1507,9.53153,0.60664,0.11537,0.87674
town7_001034.png,GO,"[0.00015, 0.99152, 0.0032, 0.00513]",LEFT,"[0.00016, 0.0329, 0.0042, 0.96275]",True,,,0.4635,7230.95388,9.53885,0.60391,0.10879,0.83229
town7_001037.png,GO,"[0.0003, 0.99415, 0.0014, 0.00415]",LEFT,"[0.00018, 0.06574, 0.02619, 0.90789]",True,,,0.41914,6827.1926,9.78838,0.6176,0.09432,0.81711
town7_001048.png,STOP,"[0.93573, 0.06417, 2e-05, 8e-05]",LEFT,"[0.00017, 0.04326, 0.03179, 0.92478]",True,,,0.38582,7270.17945,9.51535,0.59446,0.069,0.82678
town7_001053.png,STOP,"[0.93606, 0.06382, 2e-05, 0.0001]",LEFT,"[0.00035, 0.06735, 0.03644, 0.89587]",True,,,0.38154,7060.64625,9.64236,0.60359,0.06764,0.93254
town7_001055.png,STOP,"[0.93394, 0.06591, 3e-05, 0.00012]",LEFT,"[0.00018, 0.04645, 0.01765, 0.93572]",True,,,0.37729,7277.54477,9.51095,0.58878,0.06902,0.88782
town7_001057.png,STOP,"[0.93126, 0.06856, 3e-05, 0.00015]",LEFT,"[0.00017, 0.05168, 0.01069, 0.93747]",True,,,0.38433,7096.12729,9.62059,0.60234,0.0708,0.84959
town7_001059.png,STOP,"[0.92857, 0.07116, 5e-05, 0.00022]",LEFT,"[0.00016, 0.04627, 0.00809, 0.94549]",True,,,0.38146,7199.94245,9.55751,0.59803,0.06867,0.84079
town7_001064.png,STOP,"[0.94858, 0.05131, 3e-05, 8e-05]",LEFT,"[0.00029, 0.06123, 0.1009, 0.83758]",True,,,0.37513,7271.73992,9.51442,0.59021,0.0675,1.15948
town7_001068.png,STOP,"[0.94355, 0.05639, 2e-05, 5e-05]",LEFT,"[0.00023, 0.05399, 0.02172, 0.92406]",True,,,0.37885,7139.40745,9.59418,0.60132,0.06899,1.13116
town7_001074.png,STOP,"[0.95584, 0.04411, 1e-05, 4e-05]",LEFT,"[0.0002, 0.05718, 0.01629, 0.92633]",True,,,0.3784,7157.99505,9.58289,0.59967,0.07084,0.91258
town7_001093.png,GO,"[0.05007, 0.87246, 0.04727, 0.03021]",LEFT,"[0.00013, 0.02488, 0.00906, 0.96593]",True,,,0.42472,7529.95302,9.36288,0.59318,0.08601,0.79891
town7_001105.png,LEFT,"[2e-05, 0.00454, 0.00056, 0.99489]",LEFT,"[2e-05, 0.00456, 0.0118, 0.98362]",False,,,,,,,,0.78002
town7_001113.png,LEFT,"[0.00041, 0.28058, 0.00115, 0.71786]",LEFT,"[2e-05, 0.02719, 0.01876, 0.95404]",False,,,,,,,,0.75624
